order_id,user_id,amount,status,orig
6424056,sdv-id-JRARrw,207.65,completed,True
9802598,sdv-id-RAIVtH,89.99,completed,True
9596001,sdv-id-niFiiY,94.92,completed,True
8983038,sdv-id-jyEhlk,89.99,pending,True
14252748,sdv-id-BYxkiR,89.99,completed,True
2475275,sdv-id-CAXxFX,91.39,completed,True
9784211,sdv-id-jPGUMF,101.45,completed,True
1055405,sdv-id-AmWZdg,89.99,completed,True
11157879,sdv-id-aoPXPK,89.99,pending,True
208886,sdv-id-PisHWZ,247.21,completed,True
2083820,sdv-id-oObrPd,250.0,completed,True
4444988,sdv-id-bOGRkt,202.94,completed,True
13599451,sdv-id-qwGCfJ,160.07,completed,True
2299327,sdv-id-PpjYYX,250.0,completed,True
8391185,sdv-id-VIYSSF,214.1,completed,True
13488902,sdv-id-SClpnJ,104.51,completed,True
15090652,sdv-id-jnmtrU,212.03,completed,True
952494,sdv-id-xvKEjh,89.99,completed,True
13749403,sdv-id-LPzMii,219.82,completed,True
15101124,sdv-id-cdZRkC,89.99,pending,True
7874270,sdv-id-wBNzos,126.56,completed,True
2250546,sdv-id-XvcfdM,230.01,completed,True
14315399,sdv-id-RhKlud,90.64,completed,True
7213074,sdv-id-BXIQFH,89.99,pending,True
6484905,sdv-id-nEzVDk,90.32,completed,True
8678908,sdv-id-pNFTsV,89.99,pending,True
3054184,sdv-id-yRTDOC,243.53,completed,True
14537595,sdv-id-BwzQCK,245.87,completed,True
11998020,sdv-id-VGgeXN,249.84,completed,True
6041333,sdv-id-CjlbQY,249.18,completed,True
2020017,sdv-id-SmIfqv,247.58,completed,True
10715964,sdv-id-mlHdUP,120.16,completed,True
12846689,sdv-id-jGEvCx,250.0,completed,True
14813602,sdv-id-ESwthS,89.99,completed,True
15541863,sdv-id-KCIIYB,248.33,completed,True
12681342,sdv-id-sfbGtX,163.12,completed,True
6936129,sdv-id-HiLaAP,249.8,completed,True
4008916,sdv-id-RfTVwG,239.48,completed,True
12408358,sdv-id-nJwucx,108.32,completed,True
9817112,sdv-id-xRUwuS,89.99,completed,True
5960733,sdv-id-tMrclT,171.76,completed,True
5298863,sdv-id-peYwcf,89.99,pending,True
14856955,sdv-id-sDtQzx,249.43,completed,True
12914251,sdv-id-luCBzo,200.16,completed,True
8621493,sdv-id-QwKiIq,94.33,completed,True
10389936,sdv-id-EsLjdq,93.57,completed,True
1459819,sdv-id-DzSaKb,132.11,completed,True
7810023,sdv-id-VbkgRD,89.99,completed,True
12249654,sdv-id-nNpyQn,89.99,completed,True
2170612,sdv-id-CyKpLR,89.99,pending,True
817259,sdv-id-ncuQcy,96.72,completed,True
12263927,sdv-id-vBCbGk,89.99,pending,True
3435684,sdv-id-peXHSS,140.06,completed,True
1013098,sdv-id-UElenY,89.99,completed,True
12856105,sdv-id-nQBbmo,89.99,completed,True
4388110,sdv-id-GAahVo,250.0,completed,True
5671955,sdv-id-JznFJV,169.27,completed,True
524307,sdv-id-SCbPmp,89.99,completed,True
9773920,sdv-id-evOXnI,120.92,completed,True
16593348,sdv-id-ItuZly,250.0,completed,True
12191161,sdv-id-SGoAog,94.35,completed,True
12382544,sdv-id-FmKdRw,160.16,completed,True
8576812,sdv-id-pyqren,89.99,pending,True
3288021,sdv-id-VnHrFa,245.63,completed,True
15243622,sdv-id-dzzQon,106.65,completed,True
15612394,sdv-id-MjPXZG,225.82,completed,True
9965969,sdv-id-fTlkGV,250.0,completed,True
1666385,sdv-id-EmVssr,89.99,completed,True
11129430,sdv-id-RtACuE,89.99,completed,True
3546775,sdv-id-oZkoKI,89.99,completed,True
1479707,sdv-id-ZCVHXn,89.99,completed,True
9196049,sdv-id-FhcYis,89.99,pending,True
11434449,sdv-id-vdPvED,249.56,completed,True
10637091,sdv-id-hZPTBS,118.79,completed,True
15844483,sdv-id-GBtuDi,89.99,pending,True
7968123,sdv-id-kChiUJ,250.0,completed,True
6045555,sdv-id-MyTuoe,248.36,completed,True
15876384,sdv-id-MrtxzC,89.99,pending,True
47472,sdv-id-sMfRhr,89.99,pending,True
4513248,sdv-id-fxHgVF,89.99,pending,True
8735383,sdv-id-IuQMJi,89.99,pending,True
13779913,sdv-id-zOzvWd,89.99,pending,True
7338653,sdv-id-DPXHHQ,89.99,completed,True
8614413,sdv-id-pUbeVY,91.07,completed,True
1985084,sdv-id-mNoaYA,250.0,completed,True
5685124,sdv-id-viFwiZ,250.0,completed,True
6041791,sdv-id-BcZPWk,244.8,completed,True
16229040,sdv-id-OKQTjU,89.99,completed,True
15541856,sdv-id-RWUUHp,89.99,pending,True
13919534,sdv-id-NDXebt,187.02,completed,True
3958553,sdv-id-qFIZUE,89.99,pending,True
4908599,sdv-id-ybDAdl,249.06,completed,True
12109172,sdv-id-gmzwlS,248.51,completed,True
11128758,sdv-id-wvSKsD,89.99,completed,True
852777,sdv-id-NfQTSi,238.11,completed,True
152369,sdv-id-KnfXRE,150.24,completed,True
10309127,sdv-id-LHZxeK,140.06,completed,True
2841859,sdv-id-dFpJnD,179.31,completed,True
12571200,sdv-id-cHltoG,92.72,completed,True
11325438,sdv-id-feGBGY,248.26,completed,True
13530437,sdv-id-aDUkka,126.39,completed,True
2434013,sdv-id-HANtXh,249.03,completed,True
14963431,sdv-id-ZnTMfl,89.99,pending,True
9695619,sdv-id-QdYUMU,89.99,pending,True
6115690,sdv-id-FniPtY,89.99,completed,True
6773289,sdv-id-bYTjaZ,89.99,completed,True
3783264,sdv-id-rrRrau,101.85,completed,True
13830291,sdv-id-HWwlsp,89.99,completed,True
15134585,sdv-id-iYlZAV,90.23,completed,True
13908233,sdv-id-MakYqv,96.46,completed,True
12977449,sdv-id-cjzADQ,249.5,completed,True
16485767,sdv-id-DemzYW,240.71,completed,True
10183655,sdv-id-TTvqGE,232.98,completed,True
13369255,sdv-id-gBRxey,91.14,completed,True
13531670,sdv-id-qczKZN,91.38,completed,True
16259594,sdv-id-FrWjfC,244.48,completed,True
5557732,sdv-id-ZJqEQY,117.44,completed,True
9202831,sdv-id-KSvTbk,89.99,completed,True
16587864,sdv-id-eUEuvz,89.99,pending,True
4435444,sdv-id-oYNYKr,94.99,completed,True
15801859,sdv-id-EjarOb,89.99,completed,True
14132300,sdv-id-SSKuix,89.99,completed,True
1833507,sdv-id-jJgUDQ,243.43,completed,True
11965638,sdv-id-yuDldd,212.02,completed,True
13308471,sdv-id-aQztrx,90.0,completed,True
15839965,sdv-id-zJuzVR,145.61,completed,True
4367175,sdv-id-pkXXFb,125.14,completed,True
59272,sdv-id-EzgNUd,89.99,completed,True
5217355,sdv-id-xTsvkk,89.99,completed,True
12577924,sdv-id-emkRIC,248.71,completed,True
10574266,sdv-id-lTgqNX,249.57,completed,True
7551352,sdv-id-xfEEdS,245.58,completed,True
8161823,sdv-id-dfhJdz,243.14,completed,True
1594151,sdv-id-OSrHtg,130.24,completed,True
7999872,sdv-id-rHgyRv,89.99,completed,True
6179871,sdv-id-JwdwlI,249.32,completed,True
9012917,sdv-id-ARrqOU,89.99,pending,True
15628647,sdv-id-cTljEx,89.99,pending,True
3582984,sdv-id-QUFFrA,248.38,completed,True
6292863,sdv-id-NxjOyU,89.99,pending,True
2455856,sdv-id-TyydvK,89.99,pending,True
212249,sdv-id-xJjWxx,110.98,completed,True
2163038,sdv-id-GXEkgg,89.99,completed,True
12823081,sdv-id-XUdFBu,89.99,completed,True
14536412,sdv-id-OlwRqH,148.29,completed,True
3835147,sdv-id-Ldcflw,245.72,completed,True
2793312,sdv-id-yHZlci,89.99,completed,True
4677463,sdv-id-PgEKQE,89.99,completed,True
11442693,sdv-id-mqPsoH,89.99,pending,True
9114661,sdv-id-gUpKcE,96.1,completed,True
3860401,sdv-id-gytJrE,89.99,pending,True
8097362,sdv-id-sfjjXL,249.94,completed,True
8540280,sdv-id-nBsNxt,133.94,completed,True
15291178,sdv-id-lAyHnb,162.26,completed,True
4967377,sdv-id-Anyklc,175.34,completed,True
7961958,sdv-id-RodLGV,249.92,completed,True
4721003,sdv-id-iJiNZQ,89.99,completed,True
3237665,sdv-id-phJEIk,90.01,completed,True
7278396,sdv-id-ocTPhC,250.0,completed,True
16711144,sdv-id-jiVCth,89.99,pending,True
11144756,sdv-id-bwwkpm,147.31,completed,True
3817682,sdv-id-JGslaQ,93.34,completed,True
444286,sdv-id-cIGKMy,155.02,completed,True
2244970,sdv-id-Hyguoo,221.13,completed,True
9971485,sdv-id-uXdIgd,90.15,completed,True
7482737,sdv-id-lIrRGK,209.57,completed,True
15276137,sdv-id-dXnLeH,90.0,completed,True
7852774,sdv-id-OCdgCi,142.75,completed,True
14339212,sdv-id-EDlDgx,89.99,completed,True
14339971,sdv-id-hgGSfR,149.34,completed,True
5454228,sdv-id-xGsiPj,89.99,completed,True
2249660,sdv-id-iAUdcK,125.65,completed,True
1313679,sdv-id-KvqNUC,100.85,completed,True
4652991,sdv-id-uRBuHM,91.1,completed,True
6933060,sdv-id-ZcOYpY,124.56,completed,True
545388,sdv-id-kFSfiH,89.99,pending,True
15045293,sdv-id-PCJGjD,246.79,completed,True
1742482,sdv-id-jmWdMZ,107.72,completed,True
5405759,sdv-id-WYdsXY,145.16,completed,True
5366867,sdv-id-SPAVsY,89.99,completed,True
998449,sdv-id-qEwAIf,89.99,pending,True
4496095,sdv-id-ePyXiL,102.93,pending,True
8021590,sdv-id-NSTvGM,217.14,completed,True
14370594,sdv-id-dsgkNZ,90.59,completed,True
14279356,sdv-id-iGnhtn,91.77,completed,True
3513701,sdv-id-ZIwGPd,208.71,completed,True
16313943,sdv-id-EUXHaF,234.39,completed,True
11596879,sdv-id-DrnQWa,170.42,completed,True
13420445,sdv-id-QFfIDt,185.45,completed,True
12047869,sdv-id-RBfBgE,249.92,completed,True
7156782,sdv-id-cwBMxG,94.41,completed,True
1249965,sdv-id-eSUclS,91.01,completed,True
3112791,sdv-id-GDAKOa,250.0,completed,True
15940585,sdv-id-vOjidH,249.95,completed,True
9389906,sdv-id-xUkAXX,250.0,completed,True
15636126,sdv-id-tUoajI,223.33,completed,True
14809686,sdv-id-iNYCZC,89.99,pending,True
7404900,sdv-id-wYjmQq,249.92,completed,True
8770854,sdv-id-uNTARP,111.43,completed,True
3364103,sdv-id-OHoZgr,215.01,completed,True
310382,sdv-id-mtzLEN,249.99,completed,True
12212332,sdv-id-Zndhhb,90.48,completed,True
12773571,sdv-id-ddkjRi,89.99,pending,True
5043218,sdv-id-NmPXak,171.7,completed,True
5330605,sdv-id-TWxYSl,89.99,completed,True
8577798,sdv-id-MyEMqN,249.96,completed,True
13781126,sdv-id-jDcWZe,247.38,completed,True
2739147,sdv-id-VccUXi,114.74,completed,True
15776539,sdv-id-QhFqkN,122.07,completed,True
10564529,sdv-id-pwTYvD,126.29,completed,True
6089952,sdv-id-Rnfzpu,89.99,completed,True
13468511,sdv-id-wkLlnW,236.93,completed,True
8234430,sdv-id-Eatzfa,158.75,completed,True
8188380,sdv-id-JrcRRP,186.12,completed,True
13892523,sdv-id-azZrpd,243.39,completed,True
6304550,sdv-id-yOWDTE,89.99,completed,True
12460424,sdv-id-xifJiQ,249.49,completed,True
8923701,sdv-id-nEOgWy,248.37,completed,True
4883942,sdv-id-OqBYZJ,97.05,completed,True
3278102,sdv-id-NoAaNX,98.37,completed,True
16485032,sdv-id-HDtPsm,229.11,completed,True
7463961,sdv-id-oPFmEA,89.99,completed,True
15428835,sdv-id-qdZMPm,103.16,completed,True
7072712,sdv-id-pZzfSi,89.99,pending,True
145675,sdv-id-XTCfNk,89.99,completed,True
8237990,sdv-id-SUbkxI,89.99,completed,True
10293436,sdv-id-jxOiqR,249.99,completed,True
107285,sdv-id-prIkjq,242.27,completed,True
591823,sdv-id-lqczgV,89.99,pending,True
2136414,sdv-id-ZmWzND,233.35,completed,True
10386366,sdv-id-kVkrZd,123.83,completed,True
6208733,sdv-id-pMVbxy,89.99,pending,True
937187,sdv-id-gbHlDm,246.36,completed,True
5002494,sdv-id-HUMfMb,249.95,completed,True
16594953,sdv-id-iVoZsA,96.14,completed,True
1801049,sdv-id-liELFI,239.55,completed,True
2574054,sdv-id-MpPZji,89.99,completed,True
3406953,sdv-id-QeJmUQ,100.73,completed,True
2817230,sdv-id-sywRSq,89.99,pending,True
13056381,sdv-id-hksEnU,89.99,pending,True
7080548,sdv-id-fEJetx,97.17,completed,True
11500703,sdv-id-UWBDRT,250.0,completed,True
12304930,sdv-id-eMJfdl,89.99,completed,True
5445695,sdv-id-TSYIPj,89.99,pending,True
16097938,sdv-id-xlGhFs,101.7,completed,True
13357024,sdv-id-MIQxvV,89.99,completed,True
2149953,sdv-id-zERNkq,217.69,completed,True
9304183,sdv-id-VBOnlp,89.99,pending,True
2487646,sdv-id-PfgUUv,89.99,completed,True
12750923,sdv-id-tgLJUe,89.99,completed,True
3785792,sdv-id-QUYYQe,236.09,completed,True
12746544,sdv-id-eyLWMV,245.25,completed,True
15426425,sdv-id-YQCBKV,89.99,completed,True
4440633,sdv-id-dvzUse,89.99,completed,True
12268098,sdv-id-lSPgNJ,91.15,completed,True
12662475,sdv-id-JysLXm,113.43,completed,True
10034342,sdv-id-OyIdGa,89.99,pending,True
3019211,sdv-id-FZTyjr,89.99,completed,True
14587968,sdv-id-PSfmUd,102.28,completed,True
3830577,sdv-id-eQfQrB,161.3,completed,True
15508398,sdv-id-OgnJYb,126.29,completed,True
16197025,sdv-id-CWPzbJ,249.96,completed,True
14354630,sdv-id-OWZuLJ,89.99,pending,True
15371686,sdv-id-FFdKTv,89.99,completed,True
3019100,sdv-id-IawqjB,245.77,completed,True
7345515,sdv-id-UNTHxP,97.14,completed,True
5090105,sdv-id-MTVWDR,90.46,completed,True
10163859,sdv-id-MmjLpm,250.0,completed,True
7036124,sdv-id-cZQkdB,89.99,completed,True
11866822,sdv-id-IKVUrf,90.69,completed,True
138882,sdv-id-eQRUsa,89.99,completed,True
5845998,sdv-id-AmaUzz,250.0,completed,True
2814513,sdv-id-myoEpe,89.99,completed,True
1850642,sdv-id-stBUZX,249.84,completed,True
6612543,sdv-id-APrkUq,242.67,completed,True
14380207,sdv-id-qdsEBB,92.64,completed,True
5435083,sdv-id-RbNpjk,248.83,completed,True
8867722,sdv-id-GqOUpX,91.78,completed,True
14299334,sdv-id-uWAmSd,127.7,completed,True
14596663,sdv-id-SGgadn,174.08,completed,True
2396962,sdv-id-ackloN,89.99,completed,True
8413178,sdv-id-YboYng,97.22,completed,True
11118789,sdv-id-ALiMny,120.89,completed,True
10010854,sdv-id-QAqZxH,193.3,completed,True
10401714,sdv-id-UdVxnP,89.99,completed,True
12258334,sdv-id-XDynXt,213.16,completed,True
8190401,sdv-id-LokoxF,249.92,completed,True
10030539,sdv-id-ZOhuXZ,249.79,completed,True
14233474,sdv-id-TIBjEL,89.99,pending,True
5106891,sdv-id-TiLhwn,109.68,completed,True
6661435,sdv-id-icEZEl,89.99,completed,True
5237841,sdv-id-qzHhsN,89.99,completed,True
814020,sdv-id-mmgpMt,249.58,completed,True
14867282,sdv-id-RFcfuW,110.51,completed,True
16364320,sdv-id-nJBIAZ,89.99,completed,True
5096943,sdv-id-oaXDAy,91.64,completed,True
5964105,sdv-id-rzYGlX,89.99,completed,True
683243,sdv-id-VAbjTt,100.24,completed,True
5258025,sdv-id-WpIchV,89.99,pending,True
1863856,sdv-id-kEsYAM,189.75,completed,True
279155,sdv-id-xhoooW,249.36,completed,True
12137532,sdv-id-UBqnOt,235.1,completed,True
16167373,sdv-id-tVBTXP,90.43,pending,True
15504549,sdv-id-Tqrrzo,94.12,completed,True
510904,sdv-id-yfkSIN,91.63,completed,True
6354456,sdv-id-fmDjPy,89.99,pending,True
12663149,sdv-id-cpulRr,240.22,completed,True
8981571,sdv-id-Gbvqdv,115.63,completed,True
3271749,sdv-id-EgLQXM,89.99,completed,True
11946071,sdv-id-vwNEkk,168.56,completed,True
13130039,sdv-id-pDyDrx,93.93,completed,True
2984998,sdv-id-yzkmSh,89.99,pending,True
13239148,sdv-id-JGmXKv,118.91,completed,True
5633740,sdv-id-ciHqPa,249.38,completed,True
4328163,sdv-id-hYDtHS,119.91,completed,True
951673,sdv-id-dYZWNf,89.99,completed,True
1017764,sdv-id-DUqVND,91.02,completed,True
8161773,sdv-id-HxIeAN,126.09,completed,True
5730882,sdv-id-zqUnDF,117.4,completed,True
8801942,sdv-id-qoOfSp,89.99,pending,True
4330915,sdv-id-HLAnzl,247.51,completed,True
9158447,sdv-id-RvYvdr,89.99,completed,True
13527604,sdv-id-BJHZvL,89.99,pending,True
15088878,sdv-id-kfZODY,248.23,completed,True
11208823,sdv-id-cLpRIv,89.99,completed,True
10954529,sdv-id-dIfwgn,94.32,pending,True
10627203,sdv-id-dXKjdu,101.56,completed,True
3263399,sdv-id-XGThbq,248.59,completed,True
13128041,sdv-id-IOVDuR,116.29,completed,True
6606199,sdv-id-tzrSBV,89.99,completed,True
4168544,sdv-id-xLFfFr,89.99,pending,True
8037633,sdv-id-gsIPRo,96.19,completed,True
15300853,sdv-id-cpZkLW,226.66,completed,True
1889995,sdv-id-QwTqQD,146.45,completed,True
6129932,sdv-id-wlSmtn,94.28,completed,True
2638103,sdv-id-PKygwQ,119.16,completed,True
15582594,sdv-id-mAJWoO,89.99,completed,True
951010,sdv-id-iSffBf,117.29,completed,True
6171648,sdv-id-bcXgij,89.99,completed,True
15956742,sdv-id-WfvnAE,117.75,completed,True
2609082,sdv-id-KKSnXb,249.96,completed,True
16146978,sdv-id-liuZAi,135.28,completed,True
504350,sdv-id-HBIdty,89.99,completed,True
13006021,sdv-id-CxlwXY,89.99,pending,True
5708572,sdv-id-wyJSuo,89.99,pending,True
10699528,sdv-id-jjbyls,109.91,completed,True
5016045,sdv-id-NJFjjY,130.47,completed,True
4347730,sdv-id-iDgiYm,93.96,pending,True
6749385,sdv-id-sBuPqp,116.65,completed,True
12246171,sdv-id-CANQwS,248.58,completed,True
12519254,sdv-id-XUFCxj,89.99,completed,True
11663868,sdv-id-MQrIra,121.38,completed,True
8468977,sdv-id-YiIfhV,249.99,completed,True
15894392,sdv-id-LrxlEg,89.99,completed,True
710425,sdv-id-PHOrFp,89.99,pending,True
13896314,sdv-id-LrzjvC,89.99,completed,True
59198,sdv-id-lxSUPA,146.45,completed,True
3364848,sdv-id-nGulVq,108.79,completed,True
1197619,sdv-id-YuggKh,89.99,completed,True
9085236,sdv-id-ZtKduy,89.99,completed,True
5640214,sdv-id-oYioaR,89.99,completed,True
4388107,sdv-id-qDgCXp,249.64,completed,True
5715732,sdv-id-DpcnAW,249.71,completed,True
4142340,sdv-id-FGhohg,249.74,completed,True
3717343,sdv-id-UKmyvq,121.61,completed,True
5952077,sdv-id-eENNSc,117.66,completed,True
6595920,sdv-id-jxjqdn,249.97,completed,True
3852277,sdv-id-qckxKu,110.4,completed,True
6421566,sdv-id-iKbreU,89.99,pending,True
963947,sdv-id-oHMlAo,248.9,completed,True
9591947,sdv-id-QcsnRw,89.99,pending,True
6026205,sdv-id-BmKZGc,92.29,completed,True
3353105,sdv-id-HvisYR,89.99,completed,True
13400103,sdv-id-MinxxY,227.53,completed,True
1742371,sdv-id-LOfqew,89.99,completed,True
7492900,sdv-id-frFMyu,89.99,completed,True
6725377,sdv-id-mNHVcp,136.16,completed,True
13185255,sdv-id-pjfloT,91.73,completed,True
13024157,sdv-id-WKtMSv,91.07,completed,True
6710320,sdv-id-WnTWqJ,246.71,completed,True
11509540,sdv-id-eVHgNq,249.2,completed,True
9105347,sdv-id-VxutqR,249.8,completed,True
14704267,sdv-id-TElkKk,89.99,completed,True
3646039,sdv-id-OddhHi,214.37,completed,True
7608848,sdv-id-Qjmayr,117.86,completed,True
871149,sdv-id-skDiMa,108.92,completed,True
2687985,sdv-id-dKfYja,250.0,completed,True
5272528,sdv-id-aImsxv,220.83,completed,True
14327566,sdv-id-rDXxSn,249.98,completed,True
4267364,sdv-id-LOnZEd,89.99,pending,True
7611575,sdv-id-cKuWvE,174.52,completed,True
7080735,sdv-id-GBDLzd,89.99,completed,True
9410911,sdv-id-abOWkC,89.99,pending,True
7967314,sdv-id-BCYJHj,248.82,completed,True
12637415,sdv-id-yDjhOp,89.99,completed,True
9861584,sdv-id-paFNZS,237.01,completed,True
6099002,sdv-id-IusOXO,95.21,completed,True
9086835,sdv-id-kvpmmQ,89.99,pending,True
60103,sdv-id-cpyLqQ,146.95,completed,True
15128153,sdv-id-NXjMPg,147.32,completed,True
1162511,sdv-id-nYRKHe,98.3,completed,True
9925130,sdv-id-zweqEy,248.55,completed,True
4719975,sdv-id-mzXvsD,96.47,completed,True
14598139,sdv-id-PemnAe,89.99,pending,True
3997954,sdv-id-ThrHzS,167.41,completed,True
1483653,sdv-id-XCVzUE,99.6,completed,True
7833927,sdv-id-OBiMzd,249.99,completed,True
7823853,sdv-id-fLtcBg,250.0,completed,True
3859037,sdv-id-bqUYRi,89.99,completed,True
5110781,sdv-id-aCyAln,221.91,completed,True
12622704,sdv-id-SzuDbH,232.88,completed,True
8801747,sdv-id-ihBQBo,89.99,completed,True
16193626,sdv-id-HYDrbp,245.02,completed,True
9740515,sdv-id-qfSjOG,124.81,completed,True
15585292,sdv-id-pfrPwl,89.99,completed,True
4836359,sdv-id-IfHxma,249.81,completed,True
3284002,sdv-id-WCAjID,249.76,completed,True
15066273,sdv-id-VrEELp,89.99,completed,True
15212378,sdv-id-kGdsgL,89.99,pending,True
2867412,sdv-id-GvQsWC,89.99,completed,True
5882276,sdv-id-zNmuMJ,105.6,completed,True
14431038,sdv-id-GyOtlx,89.99,completed,True
2774712,sdv-id-yGsSpV,89.99,completed,True
15947052,sdv-id-sUxVXf,89.99,completed,True
5320442,sdv-id-wdaRqt,200.59,completed,True
9049813,sdv-id-xPDNwS,89.99,completed,True
10571708,sdv-id-ZMxUTm,90.69,completed,True
8880342,sdv-id-JbDOJy,199.68,completed,True
15303603,sdv-id-ePebcM,89.99,pending,True
2394348,sdv-id-JyrQui,89.99,completed,True
13281343,sdv-id-rAVKok,89.99,completed,True
12470017,sdv-id-ohAuAM,191.58,completed,True
6437943,sdv-id-auovFb,218.42,completed,True
16476522,sdv-id-ktlvxK,243.35,completed,True
4441937,sdv-id-pLJjIw,89.99,completed,True
16211702,sdv-id-ubXBOa,111.52,completed,True
8695935,sdv-id-cSrXAu,249.96,completed,True
12119380,sdv-id-dXzxGL,242.99,completed,True
612586,sdv-id-bTzbbL,91.52,completed,True
9482229,sdv-id-eAEYBr,130.92,completed,True
1006654,sdv-id-iPCibl,129.54,completed,True
15167482,sdv-id-KwHxoJ,249.36,completed,True
8796012,sdv-id-YHSbfc,119.83,completed,True
6709611,sdv-id-FSodqB,89.99,pending,True
13457232,sdv-id-vcnoBA,109.49,completed,True
1696862,sdv-id-XUjvSF,125.66,completed,True
11420663,sdv-id-UFkqrE,243.95,completed,True
12832483,sdv-id-VlCmOL,115.95,completed,True
9150863,sdv-id-wWQhCc,249.26,completed,True
6594125,sdv-id-ekfZKE,140.61,completed,True
9884428,sdv-id-xjpYrQ,247.81,completed,True
15785571,sdv-id-nTViTC,168.04,completed,True
3751327,sdv-id-jaIQir,110.54,completed,True
12432389,sdv-id-chxYMx,89.99,completed,True
16408539,sdv-id-atCbco,89.99,completed,True
7940336,sdv-id-afFdXW,93.13,completed,True
12849808,sdv-id-gUwNoK,118.51,completed,True
10884423,sdv-id-SFnROy,248.84,completed,True
4902602,sdv-id-zsHsTd,90.32,completed,True
10188592,sdv-id-aWJgWz,98.66,completed,True
8029348,sdv-id-KcwWjB,148.02,completed,True
2757273,sdv-id-rMRrOq,250.0,completed,True
10362167,sdv-id-gZAQMa,89.99,completed,True
10300018,sdv-id-ykbHrV,221.76,completed,True
3133722,sdv-id-OXRRVv,208.81,completed,True
6297688,sdv-id-FHxqnT,89.99,completed,True
7728875,sdv-id-CmpiIT,237.12,completed,True
6172928,sdv-id-UfbJlO,91.5,completed,True
6177042,sdv-id-dxRgjy,161.83,completed,True
3619566,sdv-id-oVbshi,168.58,completed,True
15866393,sdv-id-RUQzfD,91.59,completed,True
14515809,sdv-id-oWvHgO,89.99,pending,True
3600298,sdv-id-uXRovb,250.0,completed,True
101517,sdv-id-jvDSZW,249.86,completed,True
7088398,sdv-id-glXCUh,108.4,completed,True
15750404,sdv-id-iYjgYs,89.99,pending,True
14528845,sdv-id-mfqRVd,152.72,completed,True
1219843,sdv-id-xTJHHV,156.75,completed,True
15624272,sdv-id-txKbri,248.85,completed,True
7313600,sdv-id-PlqdZa,91.2,completed,True
15827212,sdv-id-nMuvTm,250.0,completed,True
14077915,sdv-id-xRbhjx,89.99,pending,True
2162824,sdv-id-pFTqLl,89.99,completed,True
4479588,sdv-id-dZXVbC,89.99,pending,True
13531792,sdv-id-XxZdWp,161.41,completed,True
3839593,sdv-id-xeHNxn,105.05,completed,True
10442925,sdv-id-sTVaqe,242.15,completed,True
8559555,sdv-id-oyCFeu,147.44,completed,True
5656725,sdv-id-dJnZJE,144.78,completed,True
12622321,sdv-id-JpqJNd,89.99,completed,True
11887510,sdv-id-DxwwvQ,89.99,completed,True
300100,sdv-id-MtuTub,89.99,pending,True
13124951,sdv-id-arCLuL,101.59,completed,True
6523020,sdv-id-Wpnocr,229.11,completed,True
12460346,sdv-id-WfJlFO,89.99,completed,True
10422890,sdv-id-EOErwb,163.61,completed,True
12640043,sdv-id-MRQZjh,89.99,pending,True
1359762,sdv-id-tSlacw,123.19,completed,True
2360808,sdv-id-XSWaoo,89.99,pending,True
11744663,sdv-id-gXVLXI,122.2,completed,True
14623057,sdv-id-LKbBBY,110.6,completed,True
3717025,sdv-id-hEUNoO,177.62,completed,True
14470287,sdv-id-KAzXlO,233.22,completed,True
13332987,sdv-id-HornFG,92.1,completed,True
5828556,sdv-id-QSibbs,89.99,completed,True
7954921,sdv-id-iHBCcz,166.65,completed,True
11597074,sdv-id-MrFGvh,249.49,completed,True
6132317,sdv-id-rppgkF,165.68,completed,True
9284283,sdv-id-QToOzx,249.99,completed,True
15877707,sdv-id-AdXxRI,89.99,completed,True
14387627,sdv-id-cFduSn,250.0,completed,True
3790891,sdv-id-XVItJl,249.08,completed,True
10082180,sdv-id-MkUoZL,232.55,completed,True
16468411,sdv-id-oyxurE,89.99,pending,True
3740207,sdv-id-LbVjKW,249.2,completed,True
15416775,sdv-id-CoeRBx,89.99,completed,True
9632688,sdv-id-gQItMC,104.3,completed,True
3392801,sdv-id-ZzZKjq,250.0,completed,True
3606720,sdv-id-haTSMx,95.63,completed,True
4812926,sdv-id-bUDklj,89.99,completed,True
12500528,sdv-id-xgnZfx,90.44,completed,True
6451536,sdv-id-GApCix,133.77,completed,True
15298450,sdv-id-kUCegf,231.24,completed,True
16113525,sdv-id-uKVfDC,248.32,completed,True
12827804,sdv-id-QQLBmA,243.93,completed,True
8998976,sdv-id-SVNGkq,140.86,completed,True
10138980,sdv-id-XLAwIL,89.99,pending,True
5219237,sdv-id-XWrtZt,106.48,completed,True
7331107,sdv-id-bZtoxV,187.7,completed,True
8937699,sdv-id-LtrNcU,89.99,completed,True
4373862,sdv-id-mNbvJC,249.42,completed,True
8763309,sdv-id-EnqkOL,234.19,completed,True
15940637,sdv-id-SpGkSj,89.99,completed,True
3755385,sdv-id-BXINfn,242.49,completed,True
11756758,sdv-id-SWlfCw,89.99,completed,True
7762530,sdv-id-CxFJGC,107.02,completed,True
16337016,sdv-id-OCTTAJ,153.95,completed,True
16626000,sdv-id-hAOIAe,248.67,completed,True
16702673,sdv-id-zRIWMs,176.82,completed,True
9543093,sdv-id-UeXCKy,249.86,completed,True
10333538,sdv-id-bQbXeS,201.14,completed,True
13788014,sdv-id-KxIgWe,89.99,completed,True
10212788,sdv-id-qYEGpK,249.56,completed,True
